season,celebrity_name,week,total_judge_score,num_judges,results,parsed_elim_week,last_active_week,true_elimination_week,is_eliminated,judge_percentage,score_rate,week_rank,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,ballroom_partner,placement,final_est_share,std_dev,ci_width_95,base_popularity,perf_share,vote_cv,vote_count_est
8,Lawrence Taylor,5,20.0,3,Eliminated Week 7,7,7,7,0,0.0952380952380952,0.6666666666666666,8.0,Athlete,50,Virginia,United States,Edyta Sliwinska,7,0.0536409910591828,0.0271224789824348,0.1036767481812021,0.0320128823037678,0.0952380952380952,0.5056297142703835,750974
8,Steve-O,5,18.0,3,Eliminated Week 6,6,6,6,0,0.0857142857142857,0.6,9.0,TV Personality,34,,England,Lacey Schwimmer,8,0.0645798131199922,0.0280260227302533,0.1083217698562948,0.0427412918742122,0.0857142857142857,0.43397497416382563,904117
8,Lil' Kim,6,28.0,3,Eliminated Week 9,9,9,9,0,0.1505376344086021,0.9333333333333332,1.0,Singer/Rapper,34,New York,United States,Derek Hough,5,0.0751884143743789,0.0368266904296793,0.1407277179740251,0.0554905045023591,0.1505376344086021,0.4897920874659157,1052638
8,Melissa Rycroft,6,27.0,3,3rd Place,999,11,999,0,0.1451612903225806,0.9,2.0,TV Personality,26,Texas,United States,Tony Dovolani,3,0.178839287944258,0.0540478731801722,0.2088487280324831,0.1850876986072898,0.1451612903225806,0.3022147638891196,2503750
8,Gilles Marini,6,26.0,3,2nd Place,999,11,999,0,0.1397849462365591,0.8666666666666667,3.0,Actor/Actress,33,,France,Cheryl Burke,2,0.2135717246862893,0.0581209322862363,0.225624170847733,0.2299511164709438,0.1397849462365591,0.2721377671674883,2990004
8,Shawn Johnson,6,26.0,3,1st Place,999,11,999,0,0.1397849462365591,0.8666666666666667,3.0,Athlete,17,Iowa,United States,Mark Ballas,1,0.2636613444981924,0.0619759380374902,0.2415004280559816,0.2925381997607909,0.1397849462365591,0.23505887127839892,3691259
8,Chuck Wicks,6,23.0,3,Eliminated Week 8,8,8,8,0,0.1236559139784946,0.7666666666666667,5.0,Singer/Rapper,29,Delaware,United States,Julianne Hough,6,0.0542815774925228,0.0306917275921704,0.1163040109074464,0.0335805798241155,0.1236559139784946,0.5654170164158943,759942
8,Lawrence Taylor,6,22.0,3,Eliminated Week 7,7,7,7,0,0.1182795698924731,0.7333333333333333,6.0,Athlete,50,Virginia,United States,Edyta Sliwinska,7,0.0536972622872023,0.0305892811427094,0.1177642510146988,0.0322500032288291,0.1182795698924731,0.5696618382349031,751762
8,Ty Murray,6,18.0,3,Eliminated Week 10,10,10,10,0,0.0967741935483871,0.6,7.0,Athlete,39,Arizona,United States,Chelsie Hightower,4,0.124003319346657,0.0454798022952729,0.1756620926750845,0.1280440189720614,0.0967741935483871,0.36676278131016815,1736046
8,Steve-O,6,16.0,3,Eliminated Week 6,6,6,6,1,0.086021505376344,0.5333333333333333,8.0,TV Personality,34,,England,Lacey Schwimmer,8,0.0367570693705006,0.0174640767831634,0.066537964022613,0.04305787863361,0.086021505376344,0.4751215774884165,514599
8,Melissa Rycroft,7,29.0,3,3rd Place,999,11,999,0,0.1593406593406593,0.9666666666666668,1.0,TV Personality,26,Texas,United States,Tony Dovolani,3,0.1874435256797158,0.0550291205393657,0.2136611965818715,0.1934157714188695,0.1593406593406593,0.29357706722500404,2624209
8,Shawn Johnson,7,28.0,3,1st Place,999,11,999,0,0.1538461538461538,0.9333333333333332,2.0,Athlete,17,Iowa,United States,Mark Ballas,1,0.2773876626473485,0.0635661814231786,0.2478598477672345,0.3057010379510561,0.1538461538461538,0.22916008886809164,3883427
8,Chuck Wicks,7,27.0,3,Eliminated Week 8,8,8,8,0,0.1483516483516483,0.9,3.0,Singer/Rapper,29,Delaware,United States,Julianne Hough,6,0.0613865555991994,0.0322724180066944,0.124187580663861,0.0350915474137211,0.1483516483516483,0.5257245286314011,859412
8,Gilles Marini,7,27.0,3,2nd Place,999,11,999,0,0.1483516483516483,0.9,3.0,Actor/Actress,33,,France,Cheryl Burke,2,0.2234357107491064,0.0586027693386912,0.2282872768168352,0.2402978313281928,0.1483516483516483,0.26228022880592994,3128100
8,Lil' Kim,7,26.0,3,Eliminated Week 9,9,9,9,0,0.1428571428571428,0.8666666666666667,5.0,Singer/Rapper,34,New York,United States,Derek Hough,5,0.0772864352597356,0.035756812248977,0.1363360439859995,0.057987315286243,0.1428571428571428,0.4626531438383658,1082010
8,Ty Murray,7,24.0,3,Eliminated Week 10,10,10,10,0,0.1318681318681318,0.8,6.0,Athlete,39,Arizona,United States,Chelsie Hightower,4,0.1347522246717321,0.0476058086317859,0.185778386459288,0.1338053954498638,0.1318681318681318,0.35328402738995746,1886531
8,Lawrence Taylor,7,21.0,3,Eliminated Week 7,7,7,7,1,0.1153846153846153,0.7,7.0,Athlete,50,Virginia,United States,Edyta Sliwinska,7,0.0383078853931622,0.0191685564825848,0.0727062260541014,0.0337011011520533,0.1153846153846153,0.5003814824507726,536310
8,Lil' Kim,8,28.0,3,Eliminated Week 9,9,9,9,0,0.1794871794871795,0.9333333333333332,1.0,Singer/Rapper,34,New York,United States,Derek Hough,5,0.091603484825092,0.0372321633549843,0.1438335941389648,0.0600097085439893,0.1794871794871795,0.40644920251751904,1282449
8,Gilles Marini,8,27.5,3,2nd Place,999,11,999,0,0.1762820512820513,0.9166666666666666,2.0,Actor/Actress,33,,France,Cheryl Burke,2,0.2352453934384521,0.0590559803772462,0.2315254004574938,0.2486785730736978,0.1762820512820513,0.25103990141552834,3293436
8,Shawn Johnson,8,26.0,3,1st Place,999,11,999,0,0.1666666666666666,0.8666666666666667,3.0,Athlete,17,Iowa,United States,Mark Ballas,1,0.2867423002110227,0.0632913948647671,0.2462435597237126,0.3163628131166484,0.1666666666666666,0.22072569975964124,4014392
8,Ty Murray,8,26.0,3,Eliminated Week 10,10,10,10,0,0.1666666666666666,0.8666666666666667,3.0,Athlete,39,Arizona,United States,Chelsie Hightower,4,0.1470065661689193,0.0488120287199483,0.188039531614026,0.1384720562233808,0.1666666666666666,0.3320397856505292,2058092
8,Chuck Wicks,8,25.5,3,Eliminated Week 8,8,8,8,1,0.1634615384615384,0.85,5.0,Singer/Rapper,29,Delaware,United States,Julianne Hough,6,0.0480854319849043,0.022222189763481,0.0842440470755739,0.0363154169538622,0.1634615384615384,0.46213975514366434,673196
8,Melissa Rycroft,8,23.0,3,3rd Place,999,11,999,0,0.1474358974358974,0.7666666666666667,6.0,TV Personality,26,Texas,United States,Tony Dovolani,3,0.1913168233716108,0.0541857184246442,0.2103508817737971,0.2001614320884213,0.1474358974358974,0.28322505815076554,2678436
8,Melissa Rycroft,9,28.5,3,3rd Place,999,11,999,0,0.2134831460674157,0.95,1.0,TV Personality,26,Texas,United States,Tony Dovolani,3,0.2094302030388528,0.0566231386895401,0.2191565273678462,0.2077043003590712,0.2134831460674157,0.27036758723399396,2932023
8,Gilles Marini,9,28.0,3,2nd Place,999,11,999,0,0.2097378277153558,0.9333333333333332,2.0,Actor/Actress,33,,France,Cheryl Burke,2,0.2474333421680733,0.0599403852445344,0.2324808446756598,0.2580497576163798,0.2097378277153558,0.24224861823116334,3464067
8,Shawn Johnson,9,28.0,3,1st Place,999,11,999,0,0.2097378277153558,0.9333333333333332,2.0,Athlete,17,Iowa,United States,Mark Ballas,1,0.3038343858490424,0.0638527957137271,0.2487808075168347,0.3282846054428394,0.2097378277153558,0.21015658097846712,4253681
8,Lil' Kim,9,26.0,3,Eliminated Week 9,9,9,9,1,0.1947565543071161,0.8666666666666667,4.0,Singer/Rapper,34,New York,United States,Derek Hough,5,0.0732595909553038,0.0283677300738865,0.1084519309688407,0.062271109862838,0.1947565543071161,0.3872220647695652,1025634
8,Ty Murray,9,23.0,3,Eliminated Week 10,10,10,10,0,0.1722846441947565,0.7666666666666667,5.0,Athlete,39,Arizona,United States,Chelsie Hightower,4,0.1660424779887248,0.0452678523641535,0.176197022792388,0.1436902267188717,0.1722846441947565,0.27262814258425755,2324595
8,Gilles Marini,10,30.0,3,2nd Place,999,11,999,0,0.273972602739726,1.0,1.0,Actor/Actress,33,,France,Cheryl Burke,2,0.2775264396527727,0.0610752373290377,0.2376189111552642,0.2751858882993727,0.273972602739726,0.2200699774963856,3885370
8,Shawn Johnson,10,28.0,3,1st Place,999,11,999,0,0.2557077625570776,0.9333333333333332,2.0,Athlete,17,Iowa,United States,Mark Ballas,1,0.3326385270379194,0.0651424480450769,0.2542716455761714,0.3500847727905887,0.2557077625570776,0.19583554744893078,4656939
8,Melissa Rycroft,10,27.5,3,3rd Place,999,11,999,0,0.2511415525114155,0.9166666666666666,3.0,TV Personality,26,Texas,United States,Tony Dovolani,3,0.2376790968853476,0.0549918589773671,0.2137783480638669,0.2214971752962524,0.2511415525114155,0.23137019493091665,3327507
8,Ty Murray,10,24.0,3,Eliminated Week 10,10,10,10,1,0.2191780821917808,0.8,4.0,Athlete,39,Arizona,United States,Chelsie Hightower,4,0.1521559364239613,0.0408153449298212,0.1554304019067295,0.1532321636137861,0.2191780821917808,0.26824681237605436,2130183
8,Shawn Johnson,11,30.0,3,1st Place,999,11,999,0,0.3428571428571428,1.0,1.0,Athlete,17,Iowa,United States,Mark Ballas,1,0.4326244562525525,0.0521416017829896,0.2006378496250004,0.4134365498395168,0.3428571428571428,0.1205239348571431,6056742
8,Gilles Marini,11,29.0,3,2nd Place,999,11,999,0,0.3314285714285714,0.9666666666666668,2.0,Actor/Actress,33,,France,Cheryl Burke,2,0.3272719740227661,0.0386278037490255,0.1517835810823996,0.3249838698099291,0.3314285714285714,0.11802967200099579,4581808
8,Melissa Rycroft,11,28.5,3,3rd Place,999,11,999,0,0.3257142857142857,0.95,3.0,TV Personality,26,Texas,United States,Tony Dovolani,3,0.2401035697246819,0.0426062876166909,0.163255062140465,0.261579580350554,0.3257142857142857,0.17744962170094344,3361450
9,Joanna Krupa,1,33.9999,3,Eliminated Week 9,9,9,9,0,0.0837439260844377,1.13333,1.0,Model,30,,Poland,Derek Hough,4,0.0872567387372588,0.0395840904705759,0.151467049812247,0.0880328992823903,0.0837439260844377,0.4536508130308269,1221594
9,Aaron Carter,1,31.9999,3,Eliminated Week 8,8,8,8,0,0.078817798296742,1.0666633333333333,2.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5,0.0527715852702836,0.0315205221087562,0.1210976880680231,0.0457773467284529,0.078817798296742,0.5973010275760247,738802
9,Mya,1,30.9999,3,2nd Place,999,10,999,0,0.0763547344028941,1.03333,3.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2,0.1876728280047975,0.0547873554575452,0.2123705770802187,0.2148709783453767,0.0763547344028942,0.29193014268503836,2627420
9,Kelly Osbourne,1,30.9998,3,3rd Place,999,10,999,0,0.0763544880965048,1.0333266666666667,4.0,TV Personality,24,,England,Louis van Amstel,3,0.1693737012921131,0.052508020718659,0.2033495596414052,0.191425655453537,0.0763544880965048,0.31001283149678704,2371232
9,Donny Osmond,1,29.9999,3,1st Place,999,10,999,0,0.0738916705090463,0.9999966666666664,5.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1,0.2463721070630719,0.0605126413606537,0.2344629368338001,0.2879330119839796,0.0738916705090463,0.24561482256253267,3449209
9,Mark Dacascos,1,28.9998,3,Eliminated Week 7,7,7,7,0,0.0714283603088091,0.96666,6.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6,0.0384768800996353,0.0269269742005853,0.1026288239429651,0.0304073336930099,0.0714283603088091,0.6998221823302282,538676
9,Louie Vito,1,26.9998,3,Eliminated Week 6,6,6,6,0,0.0665022325211133,0.8999933333333333,7.0,Athlete,21,Ohio,United States,Chelsie Hightower,8,0.0411766921042433,0.0275274462119533,0.1034929035585311,0.03479568158864,0.0665022325211133,0.6685200972983589,576474
9,Natalie Coughlin,1,26.9998,3,Eliminated Week 5,5,5,5,0,0.0665022325211133,0.8999933333333333,7.0,Athlete,27,California,United States,Alec Mazo,10,0.0157231385966009,0.0171976929994689,0.0621555938366259,0.0033330992565656,0.0665022325211133,1.0937824464122434,220124
9,Melissa Joan Hart,1,24.0,3,Eliminated Week 6,6,6,6,0,0.0591135334523485,0.8,9.0,Actor/Actress,33,New York,United States,Mark Ballas,9,0.0301819013250959,0.0239331121384042,0.0894484277612738,0.0232928006516686,0.0591135334523485,0.7929623743917054,422547
9,Chuck Liddell,1,22.0,3,Eliminated Week 4,4,4,4,0,0.0541874056646528,0.7333333333333333,10.0,Athlete,39,California,United States,Anna Trebunskaya,11,0.0159471634017907,0.0177180506939933,0.0643217162532535,0.0062558953818062,0.0541874056646528,1.1110471654164995,223260
9,Debi Mazar,1,22.0,3,Eliminated Week 3,3,3,3,0,0.0541874056646528,0.7333333333333333,10.0,Actor/Actress,45,New York,United States,Maksim Chmerkoskiy,12,0.0166174494631354,0.0179034745234085,0.0649244382886244,0.0072429385785945,0.0541874056646528,1.0773900388941187,232644
9,Kathy Ireland,1,19.9999,3,Eliminated Week 2,2,2,2,0,0.0492610315705677,0.6666633333333334,12.0,Model,46,California,United States,Tony Dovolani,14,0.0117038451850464,0.0151683398954912,0.0531243321053557,0.0011015313430017,0.0492610315705677,1.2960133747216056,163854
9,Tom DeLay,1,19.9999,3,Withdrew,-1,3,3,0,0.0492610315705677,0.6666633333333334,12.0,Politician,62,Texas,United States,Cheryl Burke,13,0.0166393326493427,0.0177614202495504,0.064940753527417,0.007646332273936,0.0492610315705677,1.0674358535798625,232951
9,Michael Irvin,1,19.0,3,Eliminated Week 7,7,7,7,0,0.0467982139831092,0.6333333333333333,14.0,Athlete,43,Florida,United States,Anna Demidova,7,0.0556846731884681,0.0321090103548792,0.1225653340860726,0.0577019570805673,0.0467982139831092,0.5766220490547613,779585
9,Ashley Hamiliton,1,18.9999,3,Eliminated Week 1,1,1,1,1,0.0467979676767199,0.6333300000000001,15.0,Actor/Actress,34,California,United States,Edyta Sliwinska,16,0.0071936474426203,0.0119478275827519,0.0430813332646706,9.126917923655046e-05,0.0467979676767199,1.6608858966265772,100711
9,Macy Gray,1,18.9999,3,Eliminated Week 1,1,1,1,1,0.0467979676767199,0.6333300000000001,15.0,Singer/Rapper,42,Ohio,United States,Jonathan Roberts,15,0.007208316176495,0.0120466604340248,0.0422219577017573,9.126917923655046e-05,0.0467979676767199,1.6712169859178423,100916
9,Aaron Carter,2,27.0,3,Eliminated Week 8,8,8,8,0,0.0918367346938775,0.9,1.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5,0.0552212703250729,0.0323049308645357,0.1222605434820452,0.0457857043757712,0.0918367346938775,0.5850088321830552,773098
9,Mya,2,27.0,3,2nd Place,999,10,999,0,0.0918367346938775,0.9,1.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2,0.1912522259818269,0.0549490066668127,0.2153845702602694,0.2149102077019097,0.0918367346938775,0.28731172348307227,2677531
9,Donny Osmond,2,25.0,3,1st Place,999,10,999,0,0.0850340136054421,0.8333333333333334,3.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1,0.24807389251236,0.0607432598855318,0.2363766520989219,0.2879855803990896,0.0850340136054421,0.24485954273686955,3473034
9,Debi Mazar,2,21.0,3,Eliminated Week 3,3,3,3,0,0.0714285714285714,0.7,4.0,Actor/Actress,45,New York,United States,Maksim Chmerkoskiy,12,0.0205639135249491,0.0194744448077385,0.0728203833362327,0.0072442609340937,0.0714285714285714,0.9470203608914808,287895
9,Mark Dacascos,2,21.0,3,Eliminated Week 7,7,7,7,0,0.0714285714285714,0.7,4.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6,0.0389365064999095,0.0272036960069715,0.1025711538834724,0.0304128852111528,0.0714285714285714,0.6986681254270907,545111
9,Natalie Coughlin,2,21.0,3,Eliminated Week 5,5,5,5,0,0.0714285714285714,0.7,4.0,Athlete,27,California,United States,Alec Mazo,10,0.0169831256465454,0.0176578375486761,0.0635596885226767,0.0033337077861125,0.0714285714285714,1.0397283701582898,237764
9,Joanna Krupa,2,20.0,3,Eliminated Week 9,9,9,9,0,0.0680272108843537,0.6666666666666666,7.0,Model,30,,Poland,Derek Hough,4,0.084545161456656,0.0388763595069961,0.1475271849008245,0.0880489715971309,0.0680272108843537,0.4598295022113944,1183632
9,Michael Irvin,2,20.0,3,Eliminated Week 7,7,7,7,0,0.0680272108843537,0.6666666666666666,7.0,Athlete,43,Florida,United States,Anna Demidova,7,0.0599940453491637,0.0332554315349227,0.1268246378688003,0.0577124918240882,0.0680272108843537,0.5543122045092475,839917
9,Chuck Liddell,2,19.0,3,Eliminated Week 4,4,4,4,0,0.064625850340136,0.6333333333333333,9.0,Athlete,39,California,United States,Anna Trebunskaya,11,0.0194456743619014,0.0188576194450312,0.0703438702817574,0.0062570375311661,0.064625850340136,0.9697590885291004,272239
9,Kelly Osbourne,2,19.0,3,3rd Place,999,10,999,0,0.064625850340136,0.6333333333333333,9.0,TV Personality,24,,England,Louis van Amstel,3,0.1664795128590864,0.0522899312283374,0.2038996134220392,0.1914606043579688,0.064625850340136,0.3140922887766813,2330713
9,Louie Vito,2,19.0,3,Eliminated Week 6,6,6,6,0,0.064625850340136,0.6333333333333333,9.0,Athlete,21,Ohio,United States,Chelsie Hightower,8,0.0410528286258822,0.027382829614617,0.102430182412956,0.0348020342948517,0.064625850340136,0.667014442881853,574740
9,Melissa Joan Hart,2,19.0,3,Eliminated Week 6,6,6,6,0,0.064625850340136,0.6333333333333333,9.0,Actor/Actress,33,New York,United States,Mark Ballas,9,0.0320185289512624,0.0247043161014571,0.092794646697077,0.0232970532575275,0.064625850340136,0.7715631201877274,448259
9,Kathy Ireland,2,18.0,3,Eliminated Week 2,2,2,2,1,0.0612244897959183,0.6,13.0,Model,46,California,United States,Tony Dovolani,14,0.003252416030602,0.0033735329140157,0.0120815290700827,0.0011017324514349,0.0612244897959183,1.0372390500705049,45534
9,Tom DeLay,2,18.0,3,Withdrew,-1,3,3,0,0.0612244897959183,0.6,13.0,Politician,62,Texas,United States,Cheryl Burke,13,0.0221808978747819,0.019111813012447,0.0700956390762407,0.0076477282777018,0.0612244897959183,0.8616338761550212,310533
9,Mya,3,27.0,3,2nd Place,999,10,999,0,0.1046511627906976,0.9,1.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2,0.1933480714358233,0.0554644894158616,0.214752956978205,0.2151472424006993,0.1046511627906976,0.2868634220345536,2706873
9,Natalie Coughlin,3,26.0,3,Eliminated Week 5,5,5,5,0,0.1007751937984496,0.8666666666666667,2.0,Athlete,27,California,United States,Alec Mazo,10,0.0229747540050429,0.0209539882976554,0.0780005844516507,0.0033373846911296,0.1007751937984496,0.9120440764265008,321647
9,Joanna Krupa,3,23.0,3,Eliminated Week 9,9,9,9,0,0.0891472868217054,0.7666666666666667,3.0,Model,30,,Poland,Derek Hough,4,0.0886607841099957,0.0393866536899391,0.1503338563134107,0.0881460849994417,0.0891472868217054,0.44423985288777307,1241251
9,Aaron Carter,3,21.0,3,Eliminated Week 8,8,8,8,0,0.0813953488372093,0.7,4.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5,0.0534792483352386,0.0321459333901294,0.1223625237521253,0.0458362036087376,0.0813953488372093,0.6010917204486543,748709
9,Donny Osmond,3,21.0,3,1st Place,999,10,999,0,0.0813953488372093,0.7,4.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1,0.2474228897106373,0.0611932130330956,0.2382650991891926,0.288303213405151,0.0813953488372093,0.24732236012869085,3463920
9,Kelly Osbourne,3,20.0,3,3rd Place,999,10,999,0,0.0775193798449612,0.6666666666666666,6.0,TV Personality,24,,England,Louis van Amstel,3,0.1690357405947514,0.0520846592067552,0.2025492647049042,0.1916717753729213,0.0775193798449612,0.3081280859509095,2366500
9,Louie Vito,3,20.0,3,Eliminated Week 6,6,6,6,0,0.0775193798449612,0.6666666666666666,6.0,Athlete,21,Ohio,United States,Chelsie Hightower,8,0.0432698458410682,0.0284025887350904,0.1070599471146998,0.0348404191152125,0.0775193798449612,0.656406053292036,605778
9,Melissa Joan Hart,3,19.0,3,Eliminated Week 6,6,6,6,0,0.0736434108527131,0.6333333333333333,8.0,Actor/Actress,33,New York,United States,Mark Ballas,9,0.0335899081916833,0.0248670413058578,0.0923873304283025,0.0233227486866122,0.0736434108527131,0.7403128690900905,470259
9,Mark Dacascos,3,18.0,3,Eliminated Week 7,7,7,7,0,0.0697674418604651,0.6,9.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6,0.0385664164735074,0.0265179591495614,0.1001018142629932,0.0304464290300455,0.0697674418604651,0.687591992576689,539930
9,Chuck Liddell,3,17.0,3,Eliminated Week 4,4,4,4,0,0.065891472868217,0.5666666666666667,10.0,Athlete,39,California,United States,Anna Trebunskaya,11,0.0208811373321087,0.0190545200612636,0.0709292283300392,0.006263938715723,0.065891472868217,0.9125230948011472,292336
9,Debi Mazar,3,17.0,3,Eliminated Week 3,3,3,3,1,0.065891472868217,0.5666666666666667,10.0,Actor/Actress,45,New York,United States,Maksim Chmerkoskiy,12,0.0169285339899242,0.0185490088293703,0.0671418740690249,0.0072522509743381,0.065891472868217,1.0957244638201158,236999
9,Tom DeLay,3,15.0,3,Withdrew,-1,3,3,1,0.0581395348837209,0.5,12.0,Politician,62,Texas,United States,Cheryl Burke,13,0.0126430698571595,0.0152903856161927,0.056612525550512,0.0076561633212864,0.0581395348837209,1.2093886839938706,177003
