season,celebrity_name,week,total_judge_score,num_judges,results,parsed_elim_week,last_active_week,true_elimination_week,is_eliminated,judge_percentage,score_rate,week_rank,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,ballroom_partner,placement
8,Gilles Marini,6,26.0,3,2nd Place,999,11,999,0,0.13978494623655913,0.8666666666666667,3.0,Actor/Actress,33,,France,Cheryl Burke,2
8,Shawn Johnson,6,26.0,3,1st Place,999,11,999,0,0.13978494623655913,0.8666666666666667,3.0,Athlete,17,Iowa,United States,Mark Ballas,1
8,Chuck Wicks,6,23.0,3,Eliminated Week 8,8,8,8,0,0.12365591397849462,0.7666666666666667,5.0,Singer/Rapper,29,Delaware,United States,Julianne Hough,6
8,Lawrence Taylor,6,22.0,3,Eliminated Week 7,7,7,7,0,0.11827956989247312,0.7333333333333333,6.0,Athlete,50,Virginia,United States,Edyta Sliwinska,7
8,Ty Murray,6,18.0,3,Eliminated Week 10,10,10,10,0,0.0967741935483871,0.6,7.0,Athlete,39,Arizona,United States,Chelsie Hightower,4
8,Steve-O,6,16.0,3,Eliminated Week 6,6,6,6,1,0.08602150537634409,0.5333333333333333,8.0,TV Personality,34,,England,Lacey Schwimmer,8
8,Melissa Rycroft,7,29.0,3,3rd Place,999,11,999,0,0.15934065934065933,0.9666666666666667,1.0,TV Personality,26,Texas,United States,Tony Dovolani,3
8,Shawn Johnson,7,28.0,3,1st Place,999,11,999,0,0.15384615384615385,0.9333333333333333,2.0,Athlete,17,Iowa,United States,Mark Ballas,1
8,Chuck Wicks,7,27.0,3,Eliminated Week 8,8,8,8,0,0.14835164835164835,0.9,3.0,Singer/Rapper,29,Delaware,United States,Julianne Hough,6
8,Gilles Marini,7,27.0,3,2nd Place,999,11,999,0,0.14835164835164835,0.9,3.0,Actor/Actress,33,,France,Cheryl Burke,2
8,Lil' Kim,7,26.0,3,Eliminated Week 9,9,9,9,0,0.14285714285714285,0.8666666666666667,5.0,Singer/Rapper,34,New York,United States,Derek Hough,5
8,Ty Murray,7,24.0,3,Eliminated Week 10,10,10,10,0,0.13186813186813187,0.8,6.0,Athlete,39,Arizona,United States,Chelsie Hightower,4
8,Lawrence Taylor,7,21.0,3,Eliminated Week 7,7,7,7,1,0.11538461538461539,0.7,7.0,Athlete,50,Virginia,United States,Edyta Sliwinska,7
8,Lil' Kim,8,28.0,3,Eliminated Week 9,9,9,9,0,0.1794871794871795,0.9333333333333333,1.0,Singer/Rapper,34,New York,United States,Derek Hough,5
8,Gilles Marini,8,27.5,3,2nd Place,999,11,999,0,0.1762820512820513,0.9166666666666666,2.0,Actor/Actress,33,,France,Cheryl Burke,2
8,Shawn Johnson,8,26.0,3,1st Place,999,11,999,0,0.16666666666666666,0.8666666666666667,3.0,Athlete,17,Iowa,United States,Mark Ballas,1
8,Ty Murray,8,26.0,3,Eliminated Week 10,10,10,10,0,0.16666666666666666,0.8666666666666667,3.0,Athlete,39,Arizona,United States,Chelsie Hightower,4
8,Chuck Wicks,8,25.5,3,Eliminated Week 8,8,8,8,1,0.16346153846153846,0.85,5.0,Singer/Rapper,29,Delaware,United States,Julianne Hough,6
8,Melissa Rycroft,8,23.0,3,3rd Place,999,11,999,0,0.14743589743589744,0.7666666666666667,6.0,TV Personality,26,Texas,United States,Tony Dovolani,3
8,Melissa Rycroft,9,28.5,3,3rd Place,999,11,999,0,0.21348314606741572,0.95,1.0,TV Personality,26,Texas,United States,Tony Dovolani,3
8,Gilles Marini,9,28.0,3,2nd Place,999,11,999,0,0.20973782771535582,0.9333333333333333,2.0,Actor/Actress,33,,France,Cheryl Burke,2
8,Shawn Johnson,9,28.0,3,1st Place,999,11,999,0,0.20973782771535582,0.9333333333333333,2.0,Athlete,17,Iowa,United States,Mark Ballas,1
8,Lil' Kim,9,26.0,3,Eliminated Week 9,9,9,9,1,0.1947565543071161,0.8666666666666667,4.0,Singer/Rapper,34,New York,United States,Derek Hough,5
8,Ty Murray,9,23.0,3,Eliminated Week 10,10,10,10,0,0.17228464419475656,0.7666666666666667,5.0,Athlete,39,Arizona,United States,Chelsie Hightower,4
8,Gilles Marini,10,30.0,3,2nd Place,999,11,999,0,0.273972602739726,1.0,1.0,Actor/Actress,33,,France,Cheryl Burke,2
8,Shawn Johnson,10,28.0,3,1st Place,999,11,999,0,0.2557077625570776,0.9333333333333333,2.0,Athlete,17,Iowa,United States,Mark Ballas,1
8,Melissa Rycroft,10,27.5,3,3rd Place,999,11,999,0,0.2511415525114155,0.9166666666666666,3.0,TV Personality,26,Texas,United States,Tony Dovolani,3
8,Ty Murray,10,24.0,3,Eliminated Week 10,10,10,10,1,0.2191780821917808,0.8,4.0,Athlete,39,Arizona,United States,Chelsie Hightower,4
8,Shawn Johnson,11,30.0,3,1st Place,999,11,999,0,0.34285714285714286,1.0,1.0,Athlete,17,Iowa,United States,Mark Ballas,1
8,Gilles Marini,11,29.0,3,2nd Place,999,11,999,0,0.3314285714285714,0.9666666666666667,2.0,Actor/Actress,33,,France,Cheryl Burke,2
8,Melissa Rycroft,11,28.5,3,3rd Place,999,11,999,0,0.32571428571428573,0.95,3.0,TV Personality,26,Texas,United States,Tony Dovolani,3
9,Joanna Krupa,1,33.9999,3,Eliminated Week 9,9,9,9,0,0.08374392608443776,1.13333,1.0,Model,30,,Poland,Derek Hough,4
9,Aaron Carter,1,31.999899999999997,3,Eliminated Week 8,8,8,8,0,0.07881779829674204,1.0666633333333333,2.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5
9,Mya,1,30.999899999999997,3,2nd Place,999,10,999,0,0.07635473440289418,1.0333299999999999,3.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Kelly Osbourne,1,30.9998,3,3rd Place,999,10,999,0,0.07635448809650482,1.0333266666666667,4.0,TV Personality,24,,England,Louis van Amstel,3
9,Donny Osmond,1,29.999899999999997,3,1st Place,999,10,999,0,0.07389167050904633,0.9999966666666665,5.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Mark Dacascos,1,28.9998,3,Eliminated Week 7,7,7,7,0,0.0714283603088091,0.96666,6.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6
9,Louie Vito,1,26.9998,3,Eliminated Week 6,6,6,6,0,0.06650223252111338,0.8999933333333333,7.0,Athlete,21,Ohio,United States,Chelsie Hightower,8
9,Natalie Coughlin,1,26.9998,3,Eliminated Week 5,5,5,5,0,0.06650223252111338,0.8999933333333333,7.0,Athlete,27,California,United States,Alec Mazo,10
9,Melissa Joan Hart,1,24.0,3,Eliminated Week 6,6,6,6,0,0.05911353345234858,0.8,9.0,Actor/Actress,33,New York,United States,Mark Ballas,9
9,Chuck Liddell,1,22.0,3,Eliminated Week 4,4,4,4,0,0.05418740566465287,0.7333333333333333,10.0,Athlete,39,California,United States,Anna Trebunskaya,11
9,Debi Mazar,1,22.0,3,Eliminated Week 3,3,3,3,0,0.05418740566465287,0.7333333333333333,10.0,Actor/Actress,45,New York,United States,Maksim Chmerkoskiy,12
9,Kathy Ireland,1,19.9999,3,Eliminated Week 2,2,2,2,0,0.04926103157056776,0.6666633333333334,12.0,Model,46,California,United States,Tony Dovolani,14
9,Tom DeLay,1,19.9999,3,Withdrew,-1,3,3,0,0.04926103157056776,0.6666633333333334,12.0,Politician,62,Texas,United States,Cheryl Burke,13
9,Michael Irvin,1,19.0,3,Eliminated Week 7,7,7,7,0,0.046798213983109294,0.6333333333333333,14.0,Athlete,43,Florida,United States,Anna Demidova,7
9,Ashley Hamiliton,1,18.9999,3,Eliminated Week 1,1,1,1,1,0.046797967676719905,0.6333300000000001,15.0,Actor/Actress,34,California,United States,Edyta Sliwinska,16
9,Macy Gray,1,18.9999,3,Eliminated Week 1,1,1,1,1,0.046797967676719905,0.6333300000000001,15.0,Singer/Rapper,42,Ohio,United States,Jonathan Roberts,15
9,Aaron Carter,2,27.0,3,Eliminated Week 8,8,8,8,0,0.09183673469387756,0.9,1.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5
9,Mya,2,27.0,3,2nd Place,999,10,999,0,0.09183673469387756,0.9,1.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Donny Osmond,2,25.0,3,1st Place,999,10,999,0,0.08503401360544217,0.8333333333333334,3.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Debi Mazar,2,21.0,3,Eliminated Week 3,3,3,3,0,0.07142857142857142,0.7,4.0,Actor/Actress,45,New York,United States,Maksim Chmerkoskiy,12
9,Mark Dacascos,2,21.0,3,Eliminated Week 7,7,7,7,0,0.07142857142857142,0.7,4.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6
9,Natalie Coughlin,2,21.0,3,Eliminated Week 5,5,5,5,0,0.07142857142857142,0.7,4.0,Athlete,27,California,United States,Alec Mazo,10
9,Joanna Krupa,2,20.0,3,Eliminated Week 9,9,9,9,0,0.06802721088435375,0.6666666666666666,7.0,Model,30,,Poland,Derek Hough,4
9,Michael Irvin,2,20.0,3,Eliminated Week 7,7,7,7,0,0.06802721088435375,0.6666666666666666,7.0,Athlete,43,Florida,United States,Anna Demidova,7
9,Chuck Liddell,2,19.0,3,Eliminated Week 4,4,4,4,0,0.06462585034013606,0.6333333333333333,9.0,Athlete,39,California,United States,Anna Trebunskaya,11
9,Kelly Osbourne,2,19.0,3,3rd Place,999,10,999,0,0.06462585034013606,0.6333333333333333,9.0,TV Personality,24,,England,Louis van Amstel,3
9,Louie Vito,2,19.0,3,Eliminated Week 6,6,6,6,0,0.06462585034013606,0.6333333333333333,9.0,Athlete,21,Ohio,United States,Chelsie Hightower,8
9,Melissa Joan Hart,2,19.0,3,Eliminated Week 6,6,6,6,0,0.06462585034013606,0.6333333333333333,9.0,Actor/Actress,33,New York,United States,Mark Ballas,9
9,Kathy Ireland,2,18.0,3,Eliminated Week 2,2,2,2,1,0.061224489795918366,0.6,13.0,Model,46,California,United States,Tony Dovolani,14
9,Tom DeLay,2,18.0,3,Withdrew,-1,3,3,0,0.061224489795918366,0.6,13.0,Politician,62,Texas,United States,Cheryl Burke,13
9,Mya,3,27.0,3,2nd Place,999,10,999,0,0.10465116279069768,0.9,1.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Natalie Coughlin,3,26.0,3,Eliminated Week 5,5,5,5,0,0.10077519379844961,0.8666666666666667,2.0,Athlete,27,California,United States,Alec Mazo,10
9,Joanna Krupa,3,23.0,3,Eliminated Week 9,9,9,9,0,0.08914728682170543,0.7666666666666667,3.0,Model,30,,Poland,Derek Hough,4
9,Aaron Carter,3,21.0,3,Eliminated Week 8,8,8,8,0,0.08139534883720931,0.7,4.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5
9,Donny Osmond,3,21.0,3,1st Place,999,10,999,0,0.08139534883720931,0.7,4.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Kelly Osbourne,3,20.0,3,3rd Place,999,10,999,0,0.07751937984496124,0.6666666666666666,6.0,TV Personality,24,,England,Louis van Amstel,3
9,Louie Vito,3,20.0,3,Eliminated Week 6,6,6,6,0,0.07751937984496124,0.6666666666666666,6.0,Athlete,21,Ohio,United States,Chelsie Hightower,8
9,Melissa Joan Hart,3,19.0,3,Eliminated Week 6,6,6,6,0,0.07364341085271318,0.6333333333333333,8.0,Actor/Actress,33,New York,United States,Mark Ballas,9
9,Mark Dacascos,3,18.0,3,Eliminated Week 7,7,7,7,0,0.06976744186046512,0.6,9.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6
9,Chuck Liddell,3,17.0,3,Eliminated Week 4,4,4,4,0,0.06589147286821706,0.5666666666666667,10.0,Athlete,39,California,United States,Anna Trebunskaya,11
9,Debi Mazar,3,17.0,3,Eliminated Week 3,3,3,3,1,0.06589147286821706,0.5666666666666667,10.0,Actor/Actress,45,New York,United States,Maksim Chmerkoskiy,12
9,Tom DeLay,3,15.0,3,Withdrew,-1,3,3,1,0.05813953488372093,0.5,12.0,Politician,62,Texas,United States,Cheryl Burke,13
9,Michael Irvin,3,14.0,3,Eliminated Week 7,7,7,7,0,0.05426356589147287,0.4666666666666667,13.0,Athlete,43,Florida,United States,Anna Demidova,7
9,Melissa Joan Hart,4,28.0,3,Eliminated Week 6,6,6,6,0,0.11570247933884298,0.9333333333333333,1.0,Actor/Actress,33,New York,United States,Mark Ballas,9
9,Mya,4,28.0,3,2nd Place,999,10,999,0,0.11570247933884298,0.9333333333333333,1.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Joanna Krupa,4,26.0,3,Eliminated Week 9,9,9,9,0,0.10743801652892562,0.8666666666666667,3.0,Model,30,,Poland,Derek Hough,4
9,Donny Osmond,4,24.0,3,1st Place,999,10,999,0,0.09917355371900827,0.8,4.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Natalie Coughlin,4,24.0,3,Eliminated Week 5,5,5,5,0,0.09917355371900827,0.8,4.0,Athlete,27,California,United States,Alec Mazo,10
9,Kelly Osbourne,4,23.0,3,3rd Place,999,10,999,0,0.09504132231404959,0.7666666666666667,6.0,TV Personality,24,,England,Louis van Amstel,3
9,Mark Dacascos,4,22.0,3,Eliminated Week 7,7,7,7,0,0.09090909090909091,0.7333333333333333,7.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6
9,Aaron Carter,4,18.0,3,Eliminated Week 8,8,8,8,0,0.0743801652892562,0.6,8.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5
9,Chuck Liddell,4,17.0,3,Eliminated Week 4,4,4,4,1,0.07024793388429752,0.5666666666666667,9.0,Athlete,39,California,United States,Anna Trebunskaya,11
9,Louie Vito,4,16.0,3,Eliminated Week 6,6,6,6,0,0.06611570247933884,0.5333333333333333,10.0,Athlete,21,Ohio,United States,Chelsie Hightower,8
9,Michael Irvin,4,16.0,3,Eliminated Week 7,7,7,7,0,0.06611570247933884,0.5333333333333333,10.0,Athlete,43,Florida,United States,Anna Demidova,7
9,Donny Osmond,5,29.0,3,1st Place,999,10,999,0,0.11983471074380166,0.9666666666666667,1.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Mya,5,27.0,3,2nd Place,999,10,999,0,0.1115702479338843,0.9,2.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Mark Dacascos,5,26.0,3,Eliminated Week 7,7,7,7,0,0.10743801652892562,0.8666666666666667,3.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6
9,Aaron Carter,5,24.0,3,Eliminated Week 8,8,8,8,0,0.09917355371900827,0.8,4.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5
9,Joanna Krupa,5,24.0,3,Eliminated Week 9,9,9,9,0,0.09917355371900827,0.8,4.0,Model,30,,Poland,Derek Hough,4
9,Kelly Osbourne,5,24.0,3,3rd Place,999,10,999,0,0.09917355371900827,0.8,4.0,TV Personality,24,,England,Louis van Amstel,3
9,Melissa Joan Hart,5,23.0,3,Eliminated Week 6,6,6,6,0,0.09504132231404959,0.7666666666666667,7.0,Actor/Actress,33,New York,United States,Mark Ballas,9
9,Louie Vito,5,22.0,3,Eliminated Week 6,6,6,6,0,0.09090909090909091,0.7333333333333333,8.0,Athlete,21,Ohio,United States,Chelsie Hightower,8
9,Natalie Coughlin,5,22.0,3,Eliminated Week 5,5,5,5,1,0.09090909090909091,0.7333333333333333,8.0,Athlete,27,California,United States,Alec Mazo,10
9,Michael Irvin,5,21.0,3,Eliminated Week 7,7,7,7,0,0.08677685950413223,0.7,10.0,Athlete,43,Florida,United States,Anna Demidova,7
9,Joanna Krupa,6,35.9999,3,Eliminated Week 9,9,9,9,0,0.13846163313642237,1.1999966666666666,1.0,Model,30,,Poland,Derek Hough,4
9,Mya,6,33.0,3,2nd Place,999,10,999,0,0.12692351627371018,1.1,2.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Aaron Carter,6,32.9998,3,Eliminated Week 8,8,8,8,0,0.12692274704027823,1.0999933333333334,3.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5
9,Mark Dacascos,6,32.0,3,Eliminated Week 7,7,7,7,0,0.12307734911390078,1.0666666666666667,4.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6
9,Donny Osmond,6,30.999899999999997,3,1st Place,999,10,999,0,0.11923079733737539,1.0333299999999999,5.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Kelly Osbourne,6,24.9998,3,3rd Place,999,10,999,0,0.09615340976180302,0.8333266666666667,6.0,TV Personality,24,,England,Louis van Amstel,3
9,Louie Vito,6,24.0,3,Eliminated Week 6,6,6,6,1,0.09230801183542559,0.8,7.0,Athlete,21,Ohio,United States,Chelsie Hightower,8
9,Melissa Joan Hart,6,23.9999,3,Eliminated Week 6,6,6,6,1,0.09230762721870961,0.7999966666666667,8.0,Actor/Actress,33,New York,United States,Mark Ballas,9
9,Michael Irvin,6,21.9998,3,Eliminated Week 7,7,7,7,0,0.08461490828237482,0.7333266666666667,9.0,Athlete,43,Florida,United States,Anna Demidova,7
9,Joanna Krupa,7,27.5,3,Eliminated Week 9,9,9,9,0,0.15669515669515668,0.9166666666666666,1.0,Model,30,,Poland,Derek Hough,4
9,Aaron Carter,7,26.5,3,Eliminated Week 8,8,8,8,0,0.150997150997151,0.8833333333333333,2.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5
9,Donny Osmond,7,26.0,3,1st Place,999,10,999,0,0.14814814814814814,0.8666666666666667,3.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Kelly Osbourne,7,26.0,3,3rd Place,999,10,999,0,0.14814814814814814,0.8666666666666667,3.0,TV Personality,24,,England,Louis van Amstel,3
9,Mya,7,24.5,3,2nd Place,999,10,999,0,0.1396011396011396,0.8166666666666667,5.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Michael Irvin,7,23.5,3,Eliminated Week 7,7,7,7,1,0.1339031339031339,0.7833333333333333,6.0,Athlete,43,Florida,United States,Anna Demidova,7
9,Mark Dacascos,7,21.5,3,Eliminated Week 7,7,7,7,1,0.1225071225071225,0.7166666666666667,7.0,Actor/Actress,45,Hawaii,United States,Lacey Schwimmer,6
9,Mya,8,29.5,3,2nd Place,999,10,999,0,0.22519083969465647,0.9833333333333333,1.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Joanna Krupa,8,26.0,3,Eliminated Week 9,9,9,9,0,0.1984732824427481,0.8666666666666667,2.0,Model,30,,Poland,Derek Hough,4
9,Kelly Osbourne,8,25.5,3,3rd Place,999,10,999,0,0.1946564885496183,0.85,3.0,TV Personality,24,,England,Louis van Amstel,3
9,Aaron Carter,8,25.0,3,Eliminated Week 8,8,8,8,1,0.19083969465648856,0.8333333333333334,4.0,Singer/Rapper,21,Florida,United States,Karina Smirnoff,5
9,Donny Osmond,8,25.0,3,1st Place,999,10,999,0,0.19083969465648856,0.8333333333333334,4.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Mya,9,28.9999,3,2nd Place,999,10,999,0,0.27187499707030244,0.9666633333333333,1.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Joanna Krupa,9,27.0,3,Eliminated Week 9,9,9,9,1,0.2531258701201785,0.9,2.0,Model,30,,Poland,Derek Hough,4
9,Kelly Osbourne,9,25.9998,3,3rd Place,999,10,999,0,0.2437489628870599,0.86666,3.0,TV Personality,24,,England,Louis van Amstel,3
9,Donny Osmond,9,24.6666,3,1st Place,999,10,999,0,0.2312501699224591,0.82222,4.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Donny Osmond,10,28.9998,3,1st Place,999,10,999,0,0.35127769056340485,0.96666,1.0,Singer/Rapper,51,Utah,United States,Kym Johnson,1
9,Mya,10,28.333199999999998,3,2nd Place,999,10,999,0,0.34320309320309317,0.94444,2.0,Singer/Rapper,29,Washington D.C.,United States,Dmitry Chaplin,2
9,Kelly Osbourne,10,25.2222,3,3rd Place,999,10,999,0,0.305519216233502,0.84074,3.0,TV Personality,24,,England,Louis van Amstel,3
10,Nicole Scherzinger,1,25.0,3,1st Place,999,10,999,0,0.11961722488038277,0.8333333333333334,1.0,Singer/Rapper,31,Hawaii,United States,Derek Hough,1
10,Evan Lysacek,1,23.0,3,2nd Place,999,10,999,0,0.11004784688995216,0.7666666666666667,2.0,Athlete,24,Illinois,United States,Anna Trebunskaya,2
10,Erin Andrews,1,21.0,3,3rd Place,999,10,999,0,0.10047846889952153,0.7,3.0,Sports Broadcaster,32,Maine,United States,Maksim Chmerkoskiy,3
10,Pamela Anderson,1,21.0,3,Eliminated Week 7,7,7,7,0,0.10047846889952153,0.7,3.0,Model,42,,Canada,Damian Whitewood,6
10,Jake Pavelka,1,20.0,3,Eliminated Week 6,6,6,6,0,0.09569377990430622,0.6666666666666666,5.0,TV Personality,32,Texas,United States,Chelsie Hightower,7
10,Chad Ochocinco,1,18.0,3,Eliminated Week 9,9,9,9,0,0.0861244019138756,0.6,6.0,Athlete,32,Florida,United States,Cheryl Burke,4
10,Niecy Nash,1,18.0,3,Eliminated Week 8,8,8,8,0,0.0861244019138756,0.6,6.0,Actor/Actress,40,California,United States,Louis van Amstel,5
10,Shannen Doherty,1,18.0,3,Eliminated Week 2,2,2,2,0,0.0861244019138756,0.6,6.0,Actor/Actress,38,Tennessee,United States,Mark Ballas,11
10,Kate Gosselin,1,16.0,3,Eliminated Week 5,5,5,5,0,0.07655502392344497,0.5333333333333333,9.0,TV Personality,35,Pennsylvania,United States,Tony Dovolani,8
10,Aiden Turner,1,15.0,3,Eliminated Week 4,4,4,4,0,0.07177033492822966,0.5,10.0,Actor/Actress,32,,England,Edyta Sliwinska,9
10,Buzz Aldrin,1,14.0,3,Eliminated Week 3,3,3,3,0,0.06698564593301436,0.4666666666666667,11.0,Astronaut,80,New Jersey,United States,Ashly DelGrosso,10
10,Nicole Scherzinger,2,28.0,3,1st Place,999,10,999,0,0.12727272727272726,0.9333333333333333,1.0,Singer/Rapper,31,Hawaii,United States,Derek Hough,1
10,Evan Lysacek,2,24.0,3,2nd Place,999,10,999,0,0.10909090909090909,0.8,2.0,Athlete,24,Illinois,United States,Anna Trebunskaya,2
10,Erin Andrews,2,23.0,3,3rd Place,999,10,999,0,0.10454545454545454,0.7666666666666667,3.0,Sports Broadcaster,32,Maine,United States,Maksim Chmerkoskiy,3
10,Pamela Anderson,2,22.0,3,Eliminated Week 7,7,7,7,0,0.1,0.7333333333333333,4.0,Model,42,,Canada,Damian Whitewood,6
10,Niecy Nash,2,21.0,3,Eliminated Week 8,8,8,8,0,0.09545454545454546,0.7,5.0,Actor/Actress,40,California,United States,Louis van Amstel,5
10,Jake Pavelka,2,20.0,3,Eliminated Week 6,6,6,6,0,0.09090909090909091,0.6666666666666666,6.0,TV Personality,32,Texas,United States,Chelsie Hightower,7
10,Shannen Doherty,2,20.0,3,Eliminated Week 2,2,2,2,1,0.09090909090909091,0.6666666666666666,6.0,Actor/Actress,38,Tennessee,United States,Mark Ballas,11
10,Aiden Turner,2,19.0,3,Eliminated Week 4,4,4,4,0,0.08636363636363636,0.6333333333333333,8.0,Actor/Actress,32,,England,Edyta Sliwinska,9
10,Chad Ochocinco,2,16.0,3,Eliminated Week 9,9,9,9,0,0.07272727272727272,0.5333333333333333,9.0,Athlete,32,Florida,United States,Cheryl Burke,4
10,Kate Gosselin,2,15.0,3,Eliminated Week 5,5,5,5,0,0.06818181818181818,0.5,10.0,TV Personality,35,Pennsylvania,United States,Tony Dovolani,8
10,Buzz Aldrin,2,12.0,3,Eliminated Week 3,3,3,3,0,0.05454545454545454,0.4,11.0,Astronaut,80,New Jersey,United States,Ashly DelGrosso,10
10,Evan Lysacek,3,26.0,3,2nd Place,999,10,999,0,0.12807881773399016,0.8666666666666667,1.0,Athlete,24,Illinois,United States,Anna Trebunskaya,2
10,Erin Andrews,3,23.0,3,3rd Place,999,10,999,0,0.11330049261083744,0.7666666666666667,2.0,Sports Broadcaster,32,Maine,United States,Maksim Chmerkoskiy,3
10,Nicole Scherzinger,3,23.0,3,1st Place,999,10,999,0,0.11330049261083744,0.7666666666666667,2.0,Singer/Rapper,31,Hawaii,United States,Derek Hough,1
10,Jake Pavelka,3,21.0,3,Eliminated Week 6,6,6,6,0,0.10344827586206896,0.7,4.0,TV Personality,32,Texas,United States,Chelsie Hightower,7
10,Niecy Nash,3,21.0,3,Eliminated Week 8,8,8,8,0,0.10344827586206896,0.7,4.0,Actor/Actress,40,California,United States,Louis van Amstel,5
10,Pamela Anderson,3,21.0,3,Eliminated Week 7,7,7,7,0,0.10344827586206896,0.7,4.0,Model,42,,Canada,Damian Whitewood,6
10,Aiden Turner,3,20.0,3,Eliminated Week 4,4,4,4,0,0.09852216748768473,0.6666666666666666,7.0,Actor/Actress,32,,England,Edyta Sliwinska,9
10,Chad Ochocinco,3,20.0,3,Eliminated Week 9,9,9,9,0,0.09852216748768473,0.6666666666666666,7.0,Athlete,32,Florida,United States,Cheryl Burke,4
10,Kate Gosselin,3,15.0,3,Eliminated Week 5,5,5,5,0,0.07389162561576355,0.5,9.0,TV Personality,35,Pennsylvania,United States,Tony Dovolani,8
10,Buzz Aldrin,3,13.0,3,Eliminated Week 3,3,3,3,1,0.06403940886699508,0.43333333333333335,10.0,Astronaut,80,New Jersey,United States,Ashly DelGrosso,10
